,squareMeters,numberOfRooms,hasYard,hasPool,cityCode,cityPartRange,numPrevOwners,bathroom,price,price_per_sqft
1253,49777,23,1,0,77840,7,8,9,4984030.0,10012716.71655584
1254,94847,31,1,1,31217,7,3,8,9493047.1,10008800.594641898
1255,5886,87,1,1,4949,2,10,7,594670.1,10103127.76078831
1256,85083,70,0,0,15966,6,10,3,8511641.4,10003927.224004796
1257,60153,68,0,1,28764,6,6,6,6021519.4,10010339.301447975
1258,13553,66,0,0,48244,7,6,4,1360671.7,10039634.767210212
1259,90797,98,0,0,41571,6,1,2,9082814.8,10003430.509818608
1260,66814,39,1,0,35784,5,10,1,6684800.8,10005089.951207832
1261,87182,38,1,1,16174,4,3,1,8723444.7,10006015.806015002
1262,85184,38,1,0,24845,2,2,0,8522151.8,10004404.348234411
1263,22216,50,1,0,19128,10,10,0,2227097.6,10024746.128916096
1264,20967,33,1,1,42201,1,2,4,2103788.6,10033808.36552678
1265,52948,91,1,1,3750,8,9,6,5301685.4,10013004.079474201
1266,69328,3,1,0,35251,10,9,7,6939925.7,10010278.24255712
1267,8759,60,0,0,13131,10,8,0,879516.3,10041286.676561251
1268,83475,29,1,1,83086,7,6,8,8354822.3,10008771.84785864
1269,68213,15,0,0,42558,1,7,8,6824757.8,10005069.121721666
1270,37041,95,1,1,7104,5,1,3,3712504.0,10022688.372344159
1271,45199,42,1,1,64468,10,9,2,4525009.7,10011304.89612602
1272,64514,85,1,1,88305,7,3,8,6458929.8,10011671.57516198
1273,55484,78,0,1,93481,8,10,7,5555288.6,10012415.471126812
1274,74310,4,1,0,73922,4,4,7,7436951.4,10008008.881711747
1275,75985,5,0,1,90127,3,10,0,7606736.4,10010839.507797591
1276,90110,64,1,0,81395,3,5,0,9019491.8,10009423.815336812
1277,77231,96,1,1,92011,8,4,7,7736121.8,10016860.84603333
1278,33135,29,0,0,6740,9,3,6,3319402.4,10017813.188471405
1279,25662,30,1,0,88555,10,6,8,2572373.2,10024055.802353676
1280,3479,15,0,0,10072,9,6,2,349192.6,10037154.354699627
1281,91004,36,1,0,58047,2,1,5,9102980.9,10002836.02918553
1282,41387,3,0,0,57749,1,2,4,4141466.8,10006685.191002006
1283,82616,76,0,0,98786,6,7,8,8262441.3,10001018.32574804
1284,40647,84,1,1,86548,3,3,0,4077290.7,10030975.717765149
1285,9410,26,1,0,38185,7,7,3,953870.4,10136773.64505845
1286,81166,80,0,0,42252,8,1,7,8119282.7,10003305.201685434
1287,21459,14,0,1,8301,1,6,4,2156838.5,10050973.950323874
1288,94674,52,1,1,48483,5,5,4,9477047.1,10010189.809240129
1289,76405,7,1,1,87103,9,4,2,7654143.9,10017857.339179372
1290,59302,85,1,1,10324,4,5,7,5940173.7,10016818.48841523
1291,5017,6,1,0,36901,6,10,10,505976.5,10085240.183376519
1292,45737,86,1,1,74646,9,5,0,4580439.1,10014734.460065154
1293,77021,24,1,1,77572,4,4,4,7708657.0,10008513.262616688
1294,37563,11,0,0,14020,6,8,3,3758386.4,10005554.401938077
1295,32561,12,0,0,61925,8,10,1,3259171.6,10009433.371210959
1296,97802,50,1,0,43368,7,2,8,9787101.1,10007056.195169833
1297,40792,37,0,0,65532,7,9,5,4083461.8,10010447.636791527
1298,96309,1,1,1,82647,2,6,0,9638086.1,10007461.504116956
1299,34131,4,1,0,3470,7,10,10,3418759.1,10016580.527965778
1300,7427,82,0,0,99585,4,1,7,743576.1,10011796.149185404
1301,93132,93,1,1,12062,10,9,5,9320824.8,10008187.089292618
1302,792,4,0,1,14057,4,4,8,86613.6,10936060.606060605
1303,87446,46,0,0,8242,4,9,3,8745320.6,10000824.051414587
1304,12664,49,1,1,24533,6,3,10,1276391.7,10078898.452305749
1305,52101,44,1,1,17601,2,4,4,5223673.1,10026051.515326
1306,65052,24,0,0,11880,9,7,5,6507074.2,10002881.079751583
1307,96526,29,0,0,98433,10,2,10,9657476.2,10005051.695916126
1308,42943,27,1,1,97069,8,5,5,4303486.4,10021392.077870667
1309,51518,39,0,1,43714,3,2,7,5160065.9,10016044.683411624
1310,28311,88,0,0,17649,2,6,7,2833875.2,10009802.550245488
1311,40081,48,0,0,98496,6,6,10,4009410.2,10003268.880516954
1312,53020,64,0,1,84702,7,6,5,5309888.6,10014878.536401358
1313,5740,49,0,1,93489,3,8,5,578196.1,10073102.787456445
1314,91472,12,1,0,7452,3,2,5,9154295.2,10007756.690571977
1315,42820,94,1,0,62097,3,10,2,4284262.2,10005283.045305932
1316,56105,44,1,0,3345,8,8,3,5615435.3,10008796.542197665
1317,52370,47,1,1,24836,5,5,6,5249769.2,10024382.66182929
1318,16998,1,1,1,52302,3,4,0,1711614.3,10069504.059301095
1319,37394,85,0,1,5633,6,8,4,3747668.3,10022111.30127828
1320,39092,15,0,0,69520,9,10,0,3912190.8,10007650.670213854
1321,82310,69,1,0,98749,9,6,2,8235493.6,10005459.360952497
1322,79576,78,0,0,91759,2,6,7,7958981.1,10001735.57353976
1323,73717,72,1,1,93032,3,9,9,7380635.7,10012121.627304422
1324,33851,19,1,0,87130,4,4,5,3390907.3,10017155.475466013
1325,22878,99,0,1,40700,2,2,3,2293660.4,10025615.875513595
1326,30352,16,0,1,52631,1,8,0,3040502.8,10017471.006852925
1327,75549,16,1,0,49489,10,5,5,7561347.3,10008533.931620538
1328,95568,83,1,0,11191,5,10,0,9566990.3,10010662.87878788
1329,15180,44,0,0,50715,6,6,3,1518916.3,10006036.231884059
1330,57582,76,0,0,33073,8,1,2,5762906.4,10008173.387516933
1331,25112,40,0,0,56755,8,5,2,2518927.4,10030771.742593182
1332,12558,36,1,1,5495,1,1,5,1267518.4,10093314.222009873
1333,43262,98,1,1,85312,4,4,6,4338500.6,10028432.80477093
1334,15334,16,1,0,96896,8,5,2,1535869.6,10016105.386722317
1335,95409,46,0,0,24062,6,3,7,9544720.3,10004004.129589453
1336,58704,94,1,1,95054,1,2,2,5883585.6,10022461.161079314
1337,14213,73,0,1,48647,8,4,3,1428141.3,10048134.102582144
1338,56007,65,0,1,80059,6,9,4,5604820.0,10007356.223329227
1339,52330,1,1,1,29632,7,1,0,5245987.7,10024818.841964457
1340,74986,59,1,1,57577,6,5,3,7510238.9,10015521.430667058
1341,41043,1,0,0,35311,1,10,4,4105841.3,10003755.329776088
1342,90374,86,0,1,16877,9,3,6,9043292.6,10006520.238121584
1343,73664,52,0,0,49829,6,2,2,7368733.1,10003167.21872285
1344,64693,12,1,0,75306,8,3,8,6472400.1,10004792.01768352
1345,20743,19,1,0,67704,7,5,2,2080020.1,10027576.049751723
1346,1719,5,1,1,67427,4,4,1,180524.8,10501733.56602676
1347,61920,10,0,1,17973,5,5,4,6198911.0,10011161.175710594
1348,79047,7,1,0,15805,1,1,3,7913249.2,10010815.337710476
1349,1344,86,0,0,87526,2,1,1,135751.6,10100565.476190476
1350,90170,21,0,1,30045,1,4,3,9019821.0,10003128.534989465
1351,92196,29,0,1,75407,3,9,7,9224397.2,10005203.262614429
1352,5065,71,0,0,31117,10,7,1,516232.7,10192155.97235933
1353,7923,31,1,1,83587,10,10,10,799303.1,10088389.498927174
1354,80237,88,0,0,32911,7,8,6,8025945.6,10002798.708825106
1355,63681,29,0,1,59896,6,7,3,6373356.5,10008254.424396602
1356,33749,44,0,0,41592,3,10,2,3379097.1,10012436.220332455
1357,98664,15,1,1,98271,4,2,3,9876359.3,10010094.157950217
1358,7535,67,0,0,64984,3,2,10,756107.2,10034601.194426011
1359,29827,64,1,1,91629,10,6,7,2990376.3,10025736.078050088
1360,39734,99,1,1,89100,9,8,3,3983895.2,10026413.650777671
1361,1097,31,0,0,49603,7,5,8,114412.0,10429535.095715588
1362,79629,97,0,0,49542,2,1,7,7964152.9,10001573.421743335
1363,61480,64,0,0,92668,6,7,7,6149872.1,10003045.055302538
1364,89921,60,1,0,24597,10,6,1,8995782.8,10004095.595022298
1365,78256,13,1,0,52330,7,3,5,7832866.6,10009285.677775506
1366,2743,61,0,0,53307,8,2,8,276139.6,10067065.257017862
1367,33507,85,0,1,52734,10,2,9,3360225.3,10028427.791207807
1368,51859,59,0,0,34698,4,8,7,5190340.3,10008562.255346227
1369,9145,20,1,0,73838,2,5,4,919003.9,10049249.863313286
1370,60072,36,1,1,365,2,1,7,6021514.3,10023828.57237981
1371,33099,3,1,1,37460,9,5,2,3322097.0,10036850.055892928
1372,48299,88,0,1,36929,7,5,1,4838730.0,10018281.952007288
1373,72481,18,1,0,38921,7,1,9,7254308.1,10008565.14120942
1374,65822,70,0,0,67017,7,3,5,6585590.6,10005151.165263893
1375,40259,8,0,0,25815,10,8,8,4029000.3,10007700.88675824
1376,43653,13,0,1,44943,6,2,1,4374203.2,10020395.390923876
1377,44008,40,0,0,38622,8,7,2,4402299.2,10003406.653335758
1378,6578,34,0,1,2875,4,4,6,662084.8,10065138.33992095
1379,25210,98,1,0,69052,8,1,6,2525784.4,10018978.18326061
1380,72580,79,1,1,69700,10,2,1,7269915.6,10016417.19481951
1381,4722,57,0,0,9659,10,1,3,481417.5,10195203.30368488
1382,52967,19,1,0,2290,4,1,1,5304068.0,10013910.548077105
1383,48046,97,1,1,98015,6,2,5,4818306.5,10028527.869125422
1384,58725,76,0,1,85148,3,10,9,5876344.8,10006547.126436781
1385,80062,78,0,0,64253,4,4,4,8007951.1,10002187.17993555
1386,87547,11,0,0,68456,1,4,4,8756084.8,10001581.778930176
1387,10496,32,0,1,98562,3,4,0,1056525.7,10065984.184451219
1388,53466,98,1,1,65389,7,8,0,5354379.7,10014550.742527962
1389,81164,24,1,1,59977,8,9,0,8122770.5,10007848.923167907
1390,12125,50,0,1,10712,6,7,7,1219284.4,10055953.814432988
1391,73851,51,1,0,69766,6,2,1,7387211.7,10002859.406101475
1392,9327,96,1,1,72801,5,8,5,942653.1,10106712.76937922
1393,64000,54,0,1,3264,7,6,3,6407878.2,10012309.6875
1394,4840,9,1,1,26167,1,7,6,497373.2,10276305.785123967
1395,48164,50,0,1,3834,9,6,8,4819035.3,10005471.513993854
1396,70087,79,1,1,81785,8,6,6,7025221.7,10023573.13053776
1397,68609,67,1,0,84408,8,4,6,6870074.0,10013371.423574166
1398,92037,100,1,1,90075,4,3,3,9216204.3,10013586.166433066
1399,34477,46,1,0,72350,9,10,5,3454533.5,10019820.460016822
1400,16009,87,1,1,50813,2,10,4,1609358.2,10052834.030857643
1401,66061,62,1,0,59318,9,7,3,6613492.0,10011189.658043323
1402,96142,6,0,1,94692,3,7,1,9622454.0,10008585.21769882
1403,34341,27,0,0,29078,9,5,1,3440578.7,10018865.78725139
1404,52576,67,0,1,10391,3,5,5,5260049.1,10004658.209068775
1405,31149,95,1,0,9266,7,10,6,3122865.2,10025571.286397638
1406,35958,96,1,0,76102,1,1,10,3602301.5,10018080.816508148
1407,4114,43,1,0,18746,4,8,4,415562.6,10101181.332036948
1408,39995,23,0,1,89016,2,4,10,4003367.8,10009670.708838604
1409,99227,26,1,1,90745,7,5,0,9936021.1,10013424.874278171
1410,39337,54,0,1,48318,3,7,7,3939660.7,10015152.90947454
1411,77980,24,1,1,47515,3,5,9,7808460.3,10013414.080533471
1412,63092,26,1,1,94272,6,6,9,6319624.0,10016521.904520383
1413,58974,44,0,0,45032,2,9,7,5904218.8,10011562.383423204
1414,91156,20,0,1,10616,3,5,3,9120679.9,10005572.754399052
1415,31045,100,1,0,22913,10,9,0,3109000.0,10014495.08777581
1416,17012,2,0,0,34231,10,4,8,1702289.9,10006406.654126499
1417,21258,38,1,1,96015,3,6,9,2131166.1,10025242.732147897
1418,82808,49,0,0,24564,5,2,5,8282112.4,10001584.871026954
1419,31696,1,0,0,95645,2,6,0,3172950.5,10010570.734477537
1420,76262,16,1,1,8600,1,9,5,7636698.1,10013765.833573733
1421,51127,76,0,0,86859,9,6,6,5116713.2,10007849.472881256
1422,13092,12,1,0,71008,3,2,4,1312532.9,10025457.531316834
1423,84722,8,1,1,3872,2,3,8,8479242.3,10008312.24475343
1424,28787,16,1,0,24159,10,7,1,2889198.8,10036470.629103415
1425,18436,31,1,1,28505,8,9,6,1852147.2,10046361.466695596
1426,3426,95,1,0,21290,1,8,1,345268.2,10077880.910683012
1427,27193,57,1,1,81972,7,4,4,2726538.6,10026619.35056816
1428,85431,3,1,0,74824,8,2,6,8550479.6,10008638.082194988
1429,11986,9,1,0,45263,4,1,9,1207946.4,10077977.640580676
1430,77744,34,0,0,69381,10,7,6,7781079.0,10008591.016670097
1431,41419,78,0,0,64762,3,1,0,4146569.2,10011273.087230498
1432,88441,86,1,1,38191,1,9,10,8854284.4,10011515.473592564
1433,6506,10,1,0,3225,10,6,10,658467.2,10120922.225637872
1434,61562,52,1,0,24,7,10,7,6164454.1,10013407.78402261
1435,69355,73,0,1,29861,9,6,1,6942882.3,10010644.221757624
1436,1453,44,1,1,35578,7,1,5,152267.9,10479552.649690297
1437,91524,23,1,1,135,6,9,2,9157838.3,10005941.938726455
1438,79375,43,1,0,35644,3,7,3,7942261.3,10005998.488188976
1439,15940,42,0,0,60924,3,2,2,1595269.0,10007961.104140528
1440,36425,79,1,0,23304,4,8,8,3654949.6,10034178.723404255
1441,83264,28,1,1,31355,6,5,7,8336224.1,10011798.73654881
1442,26018,58,0,1,46903,2,4,2,2608276.2,10024891.229149051
1443,52194,8,0,1,41561,3,5,5,5224594.7,10009952.67655286
1444,72570,98,0,0,33740,5,5,8,7260082.4,10004247.485186717
1445,88671,68,1,0,38715,4,5,10,8871592.7,10005066.707266185
1446,3796,28,1,1,86437,6,2,7,389975.4,10273324.552160168
1447,94129,29,0,0,87582,9,1,3,9419500.8,10007012.504116692
1448,60490,14,0,0,49456,2,4,4,6051979.8,10004926.10348818
1449,10206,42,1,0,15906,5,4,9,1024239.7,10035662.355477171
1450,14375,1,0,1,60832,9,10,4,1449663.9,10084618.43478261
1451,42168,6,1,0,530,2,10,2,4222857.3,10014364.68412066
1452,46695,77,1,1,59440,9,8,10,4680907.7,10024430.238783596
1453,1514,97,1,0,91122,10,2,10,156371.1,10328342.14002642
1454,24140,14,0,0,80883,1,6,6,2415551.4,10006426.677713338
1455,68309,3,0,0,8528,4,10,10,6836397.6,10008048.134213647
1456,59288,44,0,1,46030,1,4,9,5934463.1,10009551.848603427
1457,99173,83,1,1,8235,5,3,0,9927131.2,10009913.182015264
1458,20926,75,0,0,81773,6,6,1,2093781.1,10005644.174710887
1459,22567,6,0,0,20852,1,4,9,2257816.0,10004945.27407276
1460,31873,56,1,1,39553,8,6,8,3197462.7,10031884.981018417
1461,83197,46,1,1,36740,7,5,2,8327908.7,10009866.581727706
1462,57229,73,1,0,56917,7,6,8,5729282.1,10011151.863565674
1463,68143,87,0,0,67586,8,8,9,6816133.8,10002691.105469381
1464,21284,67,0,0,78275,7,7,3,2134558.0,10028932.531479046
1465,90360,65,1,0,11790,6,10,4,9039117.3,10003449.867197877
1466,83300,84,1,0,16305,8,4,8,8338071.1,10009689.195678271
1467,79770,98,0,0,20712,2,4,7,7978838.7,10002305.001880405
1468,31239,99,0,0,3081,5,8,6,3130709.2,10021797.11258363
1469,49856,95,1,1,77135,9,7,6,4992838.7,10014519.21534018
1470,24840,64,1,1,34625,7,1,0,2494109.2,10040697.262479872
1471,52526,43,1,1,67284,3,2,2,5261013.8,10016018.35281575
1472,12797,47,1,0,44825,9,3,4,1284541.1,10037829.960146911
1473,77128,69,0,0,93960,2,9,4,7721041.8,10010685.872834768
1474,77708,17,0,1,63651,7,7,2,7778998.5,10010550.39378185
1475,42509,39,0,1,16934,8,7,1,4260579.7,10022770.942623915
1476,53436,18,1,1,26153,10,2,1,5352131.0,10015964.89258178
1477,1344,64,0,0,35869,7,6,6,140104.0,10424404.761904761
1478,61911,51,0,0,54830,4,3,10,6200711.0,10015523.89720728
1479,82247,22,1,1,67811,1,3,1,8231274.2,10007993.239875011
1480,20447,11,0,1,2453,4,4,8,2056119.0,10055846.823494889
1481,54645,96,0,0,82959,4,4,0,5466135.7,10002993.320523378
1482,61453,7,1,1,1874,5,4,2,6152438.6,10011616.357216084
1483,91978,98,0,1,97113,5,10,9,9201430.5,10003947.139533367
1484,5826,13,0,1,2640,5,8,5,590397.3,10133836.251287334
1485,20486,81,0,1,18945,2,7,10,2052565.3,10019356.14566045
1486,9474,28,1,1,72615,8,10,3,961132.2,10144946.16846105
1487,98426,11,0,1,27644,7,6,8,9850377.2,10007901.570723182
1488,49072,14,0,0,16773,5,1,1,4910288.7,10006294.220736876
1489,54310,38,1,0,58209,7,5,7,5435355.8,10008020.25409685
1490,78289,2,1,1,52478,6,8,3,7834644.5,10007337.557000345
1491,30403,97,1,0,59435,1,4,1,3049116.7,10028999.440844653
1492,62083,16,1,0,54562,2,2,8,6212807.1,10007259.79736804
1493,57405,99,1,1,76221,2,1,7,5747803.8,10012723.281944081
1494,22674,64,0,0,60989,2,10,10,2275756.3,10036854.10602452
1495,51682,76,0,1,60741,9,10,6,5179120.7,10021130.567702489
1496,72001,72,0,0,77590,9,2,1,7207458.5,10010219.996944487
1497,43758,83,0,0,79250,5,6,0,4385098.8,10021250.51419169
1498,63958,92,1,1,44181,4,4,1,6409487.3,10021400.450295506
1499,66049,51,0,0,31605,4,1,7,6605823.6,10001398.355766173
1500,18780,88,0,1,33989,9,8,8,1889782.4,10062739.084132055
1501,88810,90,1,0,60875,5,1,3,8883384.3,10002684.720189169
1502,76936,44,0,0,73657,8,10,4,7696025.5,10003152.62035978
1503,98403,87,1,1,74330,8,6,7,9847192.4,10007004.258000264
1504,30249,96,0,0,94315,5,7,10,3026833.3,10006391.285662336
1505,40588,45,0,1,26995,5,9,1,4064857.8,10014925.101015078
1506,6686,90,0,0,77576,9,4,10,674578.9,10089424.169907268
1507,93703,38,1,0,96835,5,4,5,9378462.2,10008710.71363777
1508,86049,35,1,1,10343,4,9,1,8615471.1,10012284.977164173
1509,44728,4,1,0,98666,4,10,8,4482174.4,10020958.683598641
1510,53565,14,1,0,50801,8,3,2,5363979.0,10013962.47549706
1511,74769,99,1,1,83749,7,9,7,7487371.1,10014004.600837246
1512,31131,58,1,0,25850,2,5,5,3119278.6,10019847.097748226
1513,10526,34,1,0,18488,5,8,8,1061695.7,10086411.742352271
1514,98462,79,0,1,73899,7,4,0,9851011.3,10004886.453657249
1515,55094,82,1,0,34819,10,7,4,5513407.6,10007274.113333575
1516,14293,14,0,1,89219,10,6,9,1432820.3,10024629.538935144
1517,45008,37,1,1,69416,10,2,1,4511521.2,10023820.654105937
1518,83857,95,1,1,88996,9,3,3,8398328.6,10015059.684939839
1519,34136,60,1,1,68761,8,9,4,3422411.1,10025811.752988048
1520,88123,97,1,0,89177,10,6,6,8816802.9,10005109.789725725
1521,82244,81,0,1,17611,2,4,3,8231444.1,10008564.880112834
1522,49609,95,1,0,58240,3,2,0,4965921.4,10010121.95367776
1523,45790,36,1,1,80166,5,10,0,4583445.5,10009708.451626994
1524,44726,77,0,1,53094,10,7,5,4480483.1,10017625.318606626
1525,23481,34,1,0,94278,1,1,5,2353320.0,10022230.739747029
1526,32633,71,1,1,65110,4,8,9,3269031.0,10017561.977139706
1527,10549,25,0,1,71708,5,3,10,1064177.5,10087946.72480804
1528,38279,30,0,0,42662,1,5,6,3828880.8,10002562.240392905
1529,87413,43,1,0,72398,8,6,10,8747829.0,10007469.140745657
1530,34378,2,1,1,24373,5,3,0,3449885.6,10035155.041014602
1531,23548,42,1,1,71297,5,3,8,2363386.1,10036462.119925259
1532,15614,21,0,1,77244,10,10,10,1568188.1,10043474.446009992
1533,89356,23,0,0,26909,10,3,2,8937435.1,10002053.695331035
1534,39022,97,0,0,93946,8,2,7,3905955.8,10009624.827020654
1535,68731,24,1,0,40147,4,8,3,6881235.3,10011836.434796525
1536,12014,83,0,1,16646,6,6,1,1203385.6,10016527.384717831
1537,55709,95,1,0,80199,8,3,10,5574634.5,10006703.58469906
1538,43434,5,1,1,79814,10,8,0,4353911.7,10024201.547175024
1539,70348,73,0,1,70353,8,5,0,7041313.5,10009258.969693523
1540,39610,92,0,0,22247,6,1,3,3962981.7,10005003.029537996
1541,84563,37,1,0,30903,1,8,2,8462338.9,10007141.302933907
1542,71061,42,0,0,35582,6,4,5,7109849.3,10005276.171176877
1543,26479,71,1,1,61849,1,7,2,2655657.9,10029298.311869783
1544,3440,62,1,1,59167,7,1,5,354630.9,10309037.790697675
1545,5577,44,0,0,36379,7,5,5,565361.4,10137374.932759548
1546,78789,30,1,0,94853,4,5,6,7885033.7,10007784.96998312
1547,82517,24,1,0,87590,7,1,1,8262678.1,10013304.046438916
1548,11602,85,0,1,45724,5,9,5,1167525.8,10063142.561627306
1549,37195,84,1,0,4656,1,7,1,3725955.1,10017354.751982793
1550,32862,3,1,1,65548,8,3,10,3296638.4,10031764.34787901
1551,73542,75,1,1,13097,5,9,10,7371844.1,10023991.868592096
1552,24280,29,0,1,48036,1,9,2,2433903.8,10024315.485996705
1553,97959,97,0,0,75873,10,10,3,9801176.2,10005386.130932327
1554,42760,89,0,1,59407,9,3,1,4280171.1,10009754.677268473
1555,52429,24,1,1,518,6,9,2,5253024.8,10019311.449770166
1556,90301,35,0,1,38929,10,7,1,9043358.9,10014683.004617888
1557,89674,6,0,0,56815,6,2,4,8968371.2,10001083.034101298
1558,69242,90,1,0,7903,8,4,1,6927700.0,10005054.73556512
1559,5802,99,0,0,3565,6,1,9,583663.0,10059686.31506377
1560,53755,33,1,1,62591,2,1,10,5385263.5,10018162.961584968
1561,78731,88,0,0,78649,7,6,3,7878473.1,10006824.63070455
1562,22727,54,1,1,21713,2,5,3,2288176.0,10068095.217142606
1563,95490,7,0,0,90186,10,2,10,9553090.0,10004283.171012672
1564,78293,20,0,0,73162,7,9,10,7832273.4,10003797.785242613
1565,856,2,1,1,91175,8,9,0,94449.0,11033761.682242991
1566,17225,31,0,0,1100,8,9,10,1723749.4,10007253.410740202
1567,15118,74,1,0,55870,6,2,6,1514316.4,10016645.05887022
1568,51393,99,1,1,23582,3,7,8,5153610.4,10027845.037261885
1569,75284,15,0,0,38227,1,1,4,7531660.1,10004330.402210297
1570,31609,97,1,1,5952,9,1,3,3169821.4,10028224.239931665
1571,28350,56,0,1,4553,3,2,9,2838367.9,10011879.71781305
1572,58314,84,1,1,83646,2,1,0,5835776.1,10007504.372877868
1573,40327,56,0,1,40814,1,1,8,4036268.3,10008848.414213803
1574,9171,18,0,0,75210,2,2,10,917869.6,10008391.669392651
1575,152,80,1,1,9849,1,4,10,22160.2,14579078.94736842
1576,86617,95,0,0,71108,9,1,9,8667306.1,10006472.286040846
1577,72297,40,0,0,21779,8,10,10,7234718.1,10006940.951906718
1578,16361,4,1,1,98566,2,10,7,1647116.3,10067332.681376444
1579,72563,81,0,0,99087,7,2,6,7260015.8,10005120.791588
1580,2749,39,1,1,70278,9,5,9,283521.6,10313626.773372134
1581,40987,99,0,0,44273,2,2,8,4105390.5,10016323.468416816
1582,13559,59,0,1,49700,2,5,7,1359893.0,10029449.074415518
1583,36295,54,0,1,69121,6,1,4,3634585.7,10014012.12288194
1584,77280,49,0,1,36165,1,3,5,7734154.9,10007964.415113872
1585,67529,27,1,1,1109,5,9,7,6758563.9,10008387.359504806
1586,84902,26,1,1,71957,3,3,6,8501347.2,10013129.490471365
1587,41718,22,1,1,62654,6,9,1,4181244.8,10022639.62797833
1588,76298,45,0,0,22015,10,8,8,7633806.1,10005250.596345907
1589,1078,27,1,1,29597,6,4,0,120493.2,11177476.80890538
1590,69205,33,1,1,82451,8,2,0,6929406.1,10012869.156852828
1591,55974,55,0,1,82707,1,1,10,5601532.9,10007383.606674528
1592,6171,80,0,1,4736,10,8,10,621350.9,10068885.107762113
1593,90716,32,1,1,81310,4,6,0,9079770.7,10009006.900656994
1594,3394,53,0,0,88935,3,7,10,341544.4,10063182.086034179
1595,26312,91,0,1,22907,9,8,2,2643540.1,10046899.13347522
1596,999,41,1,0,50420,2,9,9,104359.4,10446386.386386387
1597,27610,29,1,1,70066,6,2,8,2768020.4,10025427.019195944
1598,51036,90,0,0,66827,7,1,1,5105099.8,10002938.709930245
1599,6995,86,0,1,15794,4,1,6,704035.0,10064832.022873482
1600,56025,68,1,0,29367,4,8,8,5608298.7,10010350.200803213
1601,43846,54,0,0,40112,9,1,7,4391747.5,10016301.372987274
1602,4039,92,0,0,26689,5,3,6,404475.1,10014238.672938846
1603,42208,26,1,0,90051,1,4,5,4224392.3,10008510.945792267
1604,61004,39,0,1,90839,10,6,8,6103922.8,10005774.703298144
1605,8284,92,0,0,20192,2,7,8,830539.2,10025823.273780782
1606,3525,3,1,1,50018,4,3,8,358221.9,10162323.40425532
1607,12643,90,1,1,29965,7,10,8,1278163.1,10109650.399430515
1608,40513,40,0,1,68719,5,4,7,4058569.2,10017942.882531533
1609,16933,1,0,1,48322,7,10,6,1697974.0,10027602.905569008
1610,26750,42,1,0,55441,3,7,10,2678911.2,10014621.308411216
1611,85100,9,1,0,6915,2,4,4,8517058.7,10008294.594594594
1612,31141,6,0,1,4464,9,10,8,3118168.0,10013063.164317138
1613,79252,27,0,0,48036,5,8,2,7929634.0,10005594.811487406
1614,27444,22,1,1,9031,4,2,4,2757164.0,10046509.25521061
1615,25263,53,1,1,31799,5,2,0,2532250.4,10023553.813878004
1616,48104,51,0,1,54800,7,9,1,4816257.8,10012177.365707634
1617,88167,3,1,0,85085,8,8,6,8823304.6,10007491.011376139
1618,81316,71,1,0,49146,3,5,10,8136403.6,10005907.324511781
1619,11931,33,1,0,56356,9,7,10,1197776.1,10039192.8589389
